InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575217,21688,SILVER PLATE CANDLE BOWL SMALL,6,11/9/2011 11:10,2.95,14794.0,United Kingdom
575217,23073,GEORGIAN TRINKET BOX,1,11/9/2011 11:10,12.5,14794.0,United Kingdom
575217,90026C,GLASS BEAD HOOP NECKLACE GREEN,2,11/9/2011 11:10,8.5,14794.0,United Kingdom
575217,90050,CRACKED GLAZE NECKLACE IVORY,3,11/9/2011 11:10,6.95,14794.0,United Kingdom
575218,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,11/9/2011 11:16,1.65,16592.0,United Kingdom
575218,22197,POPCORN HOLDER,24,11/9/2011 11:16,0.85,16592.0,United Kingdom
575218,21889,WOODEN BOX OF DOMINOES,12,11/9/2011 11:16,1.25,16592.0,United Kingdom
575218,22865,HAND WARMER OWL DESIGN,12,11/9/2011 11:16,2.1,16592.0,United Kingdom
575218,22835,HOT WATER BOTTLE I AM SO POORLY,8,11/9/2011 11:16,4.95,16592.0,United Kingdom
575218,22112,CHOCOLATE HOT WATER BOTTLE,3,11/9/2011 11:16,4.95,16592.0,United Kingdom
575218,23355,HOT WATER BOTTLE KEEP CALM,8,11/9/2011 11:16,4.95,16592.0,United Kingdom
575218,22111,SCOTTIE DOG HOT WATER BOTTLE,6,11/9/2011 11:16,4.95,16592.0,United Kingdom
575218,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,11/9/2011 11:16,4.25,16592.0,United Kingdom
575218,22624,IVORY KITCHEN SCALES,2,11/9/2011 11:16,8.5,16592.0,United Kingdom
575218,23100,SILVER BELLS TABLE DECORATION,12,11/9/2011 11:16,1.25,16592.0,United Kingdom
575218,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,11/9/2011 11:16,2.95,16592.0,United Kingdom
575218,85049E,SCANDINAVIAN REDS RIBBONS,12,11/9/2011 11:16,1.25,16592.0,United Kingdom
575219,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,12,11/9/2011 11:17,7.65,17511.0,United Kingdom
575219,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/9/2011 11:17,2.55,17511.0,United Kingdom
575219,22667,RECIPE BOX RETROSPOT ,6,11/9/2011 11:17,2.95,17511.0,United Kingdom
575219,22197,POPCORN HOLDER,200,11/9/2011 11:17,0.72,17511.0,United Kingdom
575219,22900,SET 2 TEA TOWELS I LOVE LONDON ,100,11/9/2011 11:17,2.75,17511.0,United Kingdom
575219,22629,SPACEBOY LUNCH BOX ,64,11/9/2011 11:17,1.65,17511.0,United Kingdom
575219,22659,LUNCH BOX I LOVE LONDON,64,11/9/2011 11:17,1.65,17511.0,United Kingdom
575219,22333,RETROSPOT PARTY BAG + STICKER SET,48,11/9/2011 11:17,1.45,17511.0,United Kingdom
575219,21154,RED RETROSPOT OVEN GLOVE ,20,11/9/2011 11:17,1.25,17511.0,United Kingdom
575219,21155,RED RETROSPOT PEG BAG,50,11/9/2011 11:17,2.1,17511.0,United Kingdom
575219,21217,RED RETROSPOT ROUND CAKE TINS,12,11/9/2011 11:17,8.95,17511.0,United Kingdom
575219,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,36,11/9/2011 11:17,0.79,17511.0,United Kingdom
575219,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,16,11/9/2011 11:17,3.75,17511.0,United Kingdom
575219,22759,SET OF 3 NOTEBOOKS IN PARCEL,96,11/9/2011 11:17,1.45,17511.0,United Kingdom
575219,22906,12 MESSAGE CARDS WITH ENVELOPES,60,11/9/2011 11:17,1.45,17511.0,United Kingdom
575219,21914,BLUE HARMONICA IN BOX ,24,11/9/2011 11:17,1.25,17511.0,United Kingdom
575219,21888,BINGO SET,36,11/9/2011 11:17,3.39,17511.0,United Kingdom
575219,22174,PHOTO CUBE,48,11/9/2011 11:17,1.48,17511.0,United Kingdom
575219,79321,CHILLI LIGHTS,24,11/9/2011 11:17,4.95,17511.0,United Kingdom
575219,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,11/9/2011 11:17,6.75,17511.0,United Kingdom
575219,21035,SET/2 RED RETROSPOT TEA TOWELS ,100,11/9/2011 11:17,2.75,17511.0,United Kingdom
575219,22338,STAR DECORATION PAINTED ZINC ,192,11/9/2011 11:17,0.19,17511.0,United Kingdom
575219,23497,CLASSIC CHROME BICYCLE BELL ,48,11/9/2011 11:17,1.25,17511.0,United Kingdom
575219,23581,JUMBO BAG PAISLEY PARK,100,11/9/2011 11:17,1.79,17511.0,United Kingdom
575219,23582,VINTAGE DOILY JUMBO BAG RED ,200,11/9/2011 11:17,1.79,17511.0,United Kingdom
575219,23583,LUNCH BAG PAISLEY PARK  ,200,11/9/2011 11:17,1.45,17511.0,United Kingdom
575219,23691,WRAP KEEP CALM BIRTHDAY,25,11/9/2011 11:17,0.42,17511.0,United Kingdom
575219,23692,WRAP A PRETTY THANK YOU,25,11/9/2011 11:17,0.42,17511.0,United Kingdom
575219,22766,PHOTO FRAME CORNICE,48,11/9/2011 11:17,2.55,17511.0,United Kingdom
575219,23196,VINTAGE LEAF MAGNETIC NOTEPAD,48,11/9/2011 11:17,1.25,17511.0,United Kingdom
575219,23082,SET 6 PAPER TABLE LANTERN HEARTS ,48,11/9/2011 11:17,3.29,17511.0,United Kingdom
575219,23312,VINTAGE CHRISTMAS GIFT SACK,20,11/9/2011 11:17,4.15,17511.0,United Kingdom
575219,23311,VINTAGE CHRISTMAS STOCKING ,12,11/9/2011 11:17,2.55,17511.0,United Kingdom
575219,23313,VINTAGE CHRISTMAS BUNTING,10,11/9/2011 11:17,4.95,17511.0,United Kingdom
575219,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,80,11/9/2011 11:17,2.55,17511.0,United Kingdom
575219,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,11/9/2011 11:17,2.55,17511.0,United Kingdom
575219,23344,JUMBO BAG 50'S CHRISTMAS ,100,11/9/2011 11:17,1.79,17511.0,United Kingdom
575219,20668,DISCO BALL CHRISTMAS DECORATION,288,11/9/2011 11:17,0.1,17511.0,United Kingdom
575219,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,11/9/2011 11:17,5.95,17511.0,United Kingdom
575219,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,11/9/2011 11:17,3.39,17511.0,United Kingdom
575219,23389,SPACEBOY MINI BACKPACK,4,11/9/2011 11:17,4.15,17511.0,United Kingdom
575219,23300,GARDENERS KNEELING PAD CUP OF TEA ,48,11/9/2011 11:17,1.45,17511.0,United Kingdom
575219,23301,GARDENERS KNEELING PAD KEEP CALM ,48,11/9/2011 11:17,1.45,17511.0,United Kingdom
575219,21240,BLUE POLKADOT CUP,96,11/9/2011 11:17,0.72,17511.0,United Kingdom
575219,20676,RED RETROSPOT BOWL,72,11/9/2011 11:17,1.06,17511.0,United Kingdom
575219,23288,GREEN VINTAGE SPOT BEAKER,96,11/9/2011 11:17,0.72,17511.0,United Kingdom
575219,23286,BLUE VINTAGE SPOT BEAKER,96,11/9/2011 11:17,0.72,17511.0,United Kingdom
575219,22028,PENNY FARTHING BIRTHDAY CARD,72,11/9/2011 11:17,0.36,17511.0,United Kingdom
